x	nHPSseries
9439	-78.013
9440	29.785
9441	-27.285
9442	74.934
9443	-71.321
9444	56.962
9445	-51.528
9446	17.635
9447	-11.101
9448	20.247
9449	-11.880
9450	43.657
9451	-34.190
9452	20.754
9453	-9.096
9454	13.882
9455	-0.757
9456	83.939
9457	-69.343
9458	30.026
9459	-13.976
9460	87.312
9461	-69.782
9462	68.355
9463	-49.347
9464	26.311
9465	-5.852
9466	17.945
9467	4.467
9468	96.335
9469	-71.143
9470	104.504
9471	-78.479
9472	41.376
9473	-15.392
9474	20.401
9475	5.587
9476	58.572
9477	-32.580
9478	102.072
9479	-76.084
9480	36.485
9481	-10.477
9482	68.554
9483	-42.541
9484	88.843
9485	-62.830
9486	18.922
9487	7.053
9488	43.255
9489	-17.255
9490	106.276
9491	-80.264
9492	23.179
9493	2.834
9494	101.678
9495	-75.665
9496	40.602
9497	-14.602
9498	58.934
9499	-32.946
9500	75.259
9501	-49.288
9502	69.069
9503	-43.053
9504	52.918
9505	-26.918
9506	26.775
9507	-0.775
9508	96.001
9509	-70.001
9510	39.692
9511	-13.705
9512	106.294
9513	-80.294
9514	79.423
9515	-53.431
9516	104.228
9517	-78.228
9518	28.527
9519	-2.506
9520	68.428
9521	-42.428
9522	105.615
9523	-79.611
9524	39.167
9525	-13.167
9526	96.925
9527	-70.933
9528	91.755
9529	-65.755
9530	25.226
9531	0.787
9532	44.307
9533	-18.307
9534	48.474
9535	-22.461
9536	15.266
9537	10.734
9538	64.157
9539	-38.127
9540	30.750
9541	-4.750
9542	40.310
9543	-14.310
9544	74.208
9545	-48.208
9546	45.203
9547	-19.203
9548	51.637
9549	-25.637
9550	106.249
9551	-80.312
9552	76.617
9553	-51.670
9554	96.004
9555	-72.984
9556	83.590
9557	-63.481
9558	53.894
9559	-35.131
9560	82.695
9561	-65.282
9562	24.087
9563	-7.991
9564	35.405
9565	-20.659
9566	43.892
9567	-30.487
9568	47.987
9569	-35.912
9570	74.781
9571	-64.026
9572	98.545
9573	-89.132
9574	19.069
9575	-10.998
9576	35.811
9577	-29.031
9578	57.640
9579	-52.210
9580	90.265
9581	-85.382
9582	43.589
9583	-37.776
9584	92.963
9585	-86.967
9586	55.701
9587	-49.722
9588	79.722
9589	-73.718
9590	44.204
9591	-38.179
9592	13.482
9593	-7.482
9594	76.315
9595	-70.303
9596	36.312
9597	-30.300
9598	71.406
9599	-65.398
9600	84.296
9601	-78.296
9602	97.479
9603	-91.491
9604	88.960
9605	-82.960
9606	67.475
9607	-61.488
9608	46.616
9609	-40.611
9610	99.375
9611	-93.379
9612	88.600
9613	-82.588
9614	32.781
9615	-26.786
9616	43.391
9617	-37.399
9618	85.012
9619	-79.012
9620	65.996
9621	-59.996
9622	77.328
9623	-71.344
9624	89.450
9625	-83.483
9626	11.462
9627	-5.454
9628	20.783
9629	-14.767
9630	59.856
9631	-53.869
9632	96.986
9633	-91.011
9634	22.934
9635	-16.913
9636	8.949
9637	-2.908
9638	59.174
9639	-53.183
9640	91.464
9641	-85.481
9642	69.260
9643	-63.289
9644	12.932
9645	-6.990
9646	13.271
9647	-7.275
9648	100.093
9649	-94.102
9650	37.710
9651	-31.706
9652	72.849
9653	-66.841
9654	17.245
9655	-11.261
9656	32.230
9657	-26.263
9658	16.648
9659	-10.627
9660	59.754
9661	-53.712
9662	93.302
9663	-87.261
9664	85.879
9665	-81.940
9666	21.521
9667	-17.711
9668	12.292
9669	-9.436
9670	9.132
9671	-6.818
9672	70.784
9673	-68.953
9674	66.664
9675	-65.408
9676	96.979
9677	-96.227
9678	2.511
9679	-2.301
9680	82.262
9681	-82.606
9682	92.810
9683	-93.667
9684	37.983
9685	-39.369
9686	86.694
9687	-88.613
9688	28.660
9689	-31.145
9690	5.997
9691	-8.633
9692	87.167
9693	-89.325
9694	91.655
9695	-93.651
9696	39.642
9697	-41.634
9698	20.629
9699	-22.604
9700	7.904
9701	-9.887
9702	76.116
9703	-78.132
9704	31.205
9705	-33.197
9706	20.124
9707	-22.120
9708	64.512
9709	-66.516
9710	66.419
9711	-68.423
9712	64.864
9713	-66.856
9714	31.003
9715	-33.003
9716	85.688
9717	-87.713
9718	8.611
9719	-10.611
9720	77.122
9721	-79.135
9722	24.419
9723	-26.444
9724	15.567
9725	-17.567
9726	58.470
9727	-60.470
9728	29.492
9729	-31.522
9730	51.085
9731	-53.143
9732	21.426
9733	-23.430
9734	48.279
9735	-50.287
9736	79.950
9737	-81.971
9738	93.027
9739	-95.069
9740	60.481
9741	-62.460
9742	65.387
9743	-67.345
9744	60.998
9745	-62.994
9746	37.199
9747	-39.191
9748	71.266
9749	-73.253
9750	31.363
9751	-33.338
9752	17.813
9753	-19.805
9754	55.968
9755	-57.952
9756	76.823
9757	-78.818
9758	6.121
9759	-8.113
9760	1.419
9761	-2.424
9762	33.685
9763	-34.182
9764	34.216
9765	-36.113
9766	84.783
9767	-86.879
9768	73.247
9769	-76.756
9770	65.644
9771	-69.366
9772	56.649
9773	-61.749
9774	72.855
9775	-78.160
9776	4.628
9777	-11.338
9778	59.566
9779	-67.054
9780	71.211
9781	-79.491
9782	29.085
9783	-38.177
9784	86.687
9785	-96.584
9786	38.997
9787	-49.718
9788	29.129
9789	-40.942
9790	40.934
9791	-54.509
9792	18.341
9793	-32.345
9794	18.326
9795	-32.321
9796	73.860
9797	-87.835
9798	15.031
9799	-29.002
9800	77.282
9801	-91.262
9802	40.878
9803	-54.869
9804	29.714
9805	-43.714
9806	23.504
9807	-37.479
9808	39.571
9809	-53.592
9810	71.131
9811	-85.131
9812	33.815
9813	-47.828
9814	63.213
9815	-77.213
9816	77.898
9817	-91.885
9818	16.837
9819	-30.841
9820	78.458
9821	-92.462
9822	9.708
9823	-23.708
9824	73.157
9825	-87.145
9826	52.811
9827	-66.811
9828	-3.504
9829	-10.496
9830	-6.287
9831	-7.713
9832	15.602
9833	-29.594
9834	34.426
9835	-48.409
9836	8.104
9837	-22.108
9838	47.091
9839	-61.099
9840	88.646
9841	-102.667
9842	59.549
9843	-73.591
9844	84.150
9845	-98.142
9846	83.175
9847	-97.158
9848	60.722
9849	-74.701
9850	50.925
9851	-64.883
9852	86.851
9853	-100.868
9854	12.822
9855	-26.856
9856	86.291
9857	-100.291
9858	55.246
9859	-69.246
9860	33.963
9861	-46.434
9862	88.139
9863	-99.801
9864	45.966
9865	-56.694
9866	59.791
9867	-70.024
9868	65.991
9869	-75.678
9870	88.697
9871	-97.833
9872	54.381
9873	-62.993
9874	1.469
9875	-9.535
9876	59.328
9877	-66.852
9878	75.548
9879	-82.588
9880	85.087
9881	-91.561
9882	41.905
9883	-47.838
9884	-1.871
9885	-3.549
9886	4.104
9887	-8.990
9888	2.638
9889	-7.487
9890	11.492
9891	-17.318
9892	34.804
9893	-40.804
9894	80.636
9895	-86.636
9896	65.261
9897	-71.253
9898	7.672
9899	-13.668
9900	14.939
9901	-20.939
9902	15.820
9903	-21.824
9904	57.710
9905	-63.718
9906	55.052
9907	-61.052
9908	23.025
9909	-29.025
9910	6.109
9911	-12.105
9912	14.045
9913	-20.037
9914	14.097
9915	-20.089
9916	89.989
9917	-95.972
9918	74.035
9919	-80.043
9920	12.208
9921	-18.224
9922	95.229
9923	-101.254
9924	96.498
9925	-102.548
9926	87.414
9927	-93.414
9928	7.254
9929	-13.254
9930	13.069
9931	-19.065
9932	84.088
9933	-90.079
9934	53.867
9935	-59.876
9936	76.609
9937	-82.626
9938	18.831
9939	-24.823
9940	55.886
9941	-61.870
9942	49.934
9943	-55.946
9944	69.731
9945	-75.756
9946	19.740
9947	-25.744
9948	35.335
9949	-41.343
9950	2.030
9951	-8.030
9952	10.573
9953	-16.573
9954	53.208
9955	-59.194
9956	18.341
9957	-24.314
9958	68.821
9959	-73.387
9960	43.739
9961	-48.614
9962	3.000
9963	-9.958
9964	37.174
9965	-44.432
9966	19.601
9967	-28.951
9968	86.997
9969	-96.638
9970	61.429
9971	-73.178
9972	88.052
9973	-101.022
9974	52.675
9975	-66.824
9976	3.261
9977	-18.627
9978	13.671
9979	-30.228
9980	61.917
9981	-79.667
9982	1.162
9983	-20.103
9984	77.937
9985	-98.607
9986	-7.917
9987	-15.427
9988	80.006
9989	-104.023
9990	72.633
9991	-96.658
9992	34.883
9993	-58.887
9994	14.132
9995	-38.148
9996	20.776
9997	-44.771
9998	58.613
9999	-82.633
10000	23.189
10001	-47.198
10002	33.369
10003	-57.353
10004	66.652
10005	-90.652
10006	26.034
10007	-50.034
10008	68.280
10009	-92.251
10010	24.950
10011	-48.941
10012	23.496
10013	-47.496
10014	-2.999
10015	-20.980
10016	40.626
10017	-64.605
10018	73.265
10019	-97.257
10020	87.320
10021	-111.307
10022	36.367
10023	-60.346
10024	7.919
10025	-31.919
10026	42.415
10027	-66.415
10028	33.573
10029	-57.565
10030	37.327
10031	-61.310
10032	25.820
10033	-49.820
10034	44.945
10035	-68.945
10036	62.570
10037	-86.545
10038	43.932
10039	-67.882
10040	7.044
10041	-31.031
10042	42.111
10043	-66.086
10044	86.589
10045	-110.606
10046	60.952
10047	-84.985
10048	65.924
10049	-89.920
10050	-11.557
10051	-12.435
10052	4.982
10053	-26.741
10054	71.266
10055	-91.813
10056	-6.918
10057	-10.796
10058	38.449
10059	-54.571
10060	68.993
10061	-83.519
10062	-0.650
10063	-12.268
10064	77.766
10065	-89.096
10066	13.742
10067	-23.485
10068	91.436
10069	-99.563
10070	24.542
10071	-31.081
10072	92.790
10073	-97.741
10074	17.174
10075	-20.496
10076	36.425
10077	-38.147
10078	41.634
10079	-41.769
10080	6.668
10081	-5.940
10082	1.660
10083	-1.539
10084	38.969
10085	-38.949
10086	87.825
10087	-87.821
10088	64.306
10089	-64.306
10090	64.053
10091	-64.078
10092	64.675
10093	-64.679
10094	42.542
10095	-42.546
10096	19.263
10097	-19.255
10098	48.317
10099	-48.321
10100	60.524
10101	-60.524
10102	80.950
10103	-80.942
10104	63.558
10105	-63.554
10106	8.302
10107	-8.314
10108	15.024
10109	-15.037
10110	90.781
10111	-90.810
10112	8.427
10113	-8.439
10114	97.766
10115	-97.761
10116	62.904
10117	-62.908
10118	12.232
10119	-12.240
10120	38.140
10121	-38.128
10122	0.787
10123	-0.762
10124	74.718
10125	-74.718
10126	62.821
10127	-62.821
10128	70.332
10129	-70.336
10130	52.775
10131	-52.783
10132	81.817
10133	-81.825
10134	54.174
10135	-54.191
10136	34.982
10137	-34.982
10138	30.923
10139	-30.923
10140	81.283
10141	-81.258
10142	6.196
10143	-6.146
10144	65.100
10145	-65.096
10146	74.056
10147	-74.047
10148	64.918
10149	-64.893
10150	30.734
10151	-30.684
10152	69.495
10153	-69.483
10154	60.625
10155	-60.600
10156	9.808
10157	-9.082
10158	19.914
10159	-18.949
10160	93.581
10161	-94.076
10162	75.351
10163	-76.180
10164	41.825
10165	-44.988
10166	48.521
10167	-52.017
10168	82.793
10169	-88.639
10170	83.758
10171	-90.924
10172	18.455
10173	-26.947
10174	56.414
10175	-66.272
10176	36.187
10177	-47.329
10178	1.151
10179	-13.655
10180	28.203
10181	-42.040
10182	31.420
10183	-46.595
10184	-4.244
10185	-12.556
10186	49.584
10187	-68.686
10188	25.040
10189	-45.007
10190	29.081
10191	-49.089
10192	36.113
10193	-56.105
10194	66.201
10195	-86.197
10196	81.190
10197	-101.194
10198	-1.273
10199	-18.710
10200	34.540
10201	-54.556
10202	75.481
10203	-95.464
10204	1.429
10205	-21.408
10206	27.414
10207	-47.405
10208	54.861
10209	-74.865
10210	26.721
10211	-46.721
10212	77.744
10213	-97.736
10214	3.276
10215	-23.297
10216	6.941
10217	-26.949
10218	10.073
10219	-30.064
10220	9.968
10221	-29.948
10222	8.545
10223	-28.549
10224	55.973
10225	-75.964
10226	55.619
10227	-75.635
10228	49.884
10229	-69.917
10230	44.936
10231	-64.941
10232	0.671
10233	-20.679
10234	22.888
10235	-42.896
10236	19.186
10237	-39.203
10238	69.849
10239	-89.866
10240	76.264
10241	-96.297
10242	21.842
10243	-41.825
10244	13.966
10245	-33.932
10246	18.937
10247	-38.916
10248	65.141
10249	-85.099
10250	11.937
10251	-31.946
10252	82.642
10253	-102.658
10254	82.706
10255	-102.718
10256	-5.118
10257	-14.907
10258	53.863
10259	-73.855
10260	17.133
10261	-37.116
10262	88.863
10263	-108.850
10264	67.627
10265	-87.602
10266	66.624
10267	-84.454
10268	26.095
10269	-42.754
10270	64.450
10271	-78.588
10272	83.264
10273	-95.932
10274	44.329
10275	-55.509
10276	36.320
10277	-46.042
10278	85.742
10279	-93.976
10280	50.033
10281	-56.796
10282	94.697
10283	-100.010
10284	62.007
10285	-65.849
10286	68.964
10287	-71.344
10288	24.365
10289	-25.270
10290	97.195
10291	-96.629
10292	6.365
10293	-4.358
10294	36.660
10295	-33.903
10296	42.224
10297	-40.140
10298	49.519
10299	-47.507
10300	64.461
10301	-62.457
10302	50.688
10303	-48.667
10304	57.918
10305	-55.914
10306	5.859
10307	-3.859
10308	73.320
10309	-71.332
10310	20.398
10311	-18.419
10312	50.504
10313	-48.487
10314	6.338
10315	-4.329
10316	77.934
10317	-75.926
10318	8.284
10319	-6.288
10320	63.619
10321	-61.607
10322	65.244
10323	-63.252
10324	60.457
10325	-58.440
10326	85.755
10327	-83.726
10328	36.605
10329	-34.626
10330	25.355
10331	-23.355
10332	89.851
10333	-87.851
10334	41.628
10335	-39.628
10336	22.773
10337	-20.773
10338	77.105
10339	-75.093
10340	51.757
10341	-49.732
10342	38.626
10343	-36.630
10344	80.664
10345	-78.673
10346	41.673
10347	-39.673
10348	80.226
10349	-78.226
10350	6.491
10351	-4.511
10352	95.025
10353	-93.067
10354	86.540
10355	-84.561
10356	34.963
10357	-33.005
10358	48.712
10359	-46.720
10360	87.971
10361	-85.987
10362	53.014
10363	-51.043
10364	37.452
10365	-35.510
10366	78.782
10367	-76.790
10368	59.723
10369	-57.740
10370	63.297
10371	-62.482
10372	59.481
10373	-59.286
10374	86.766
10375	-87.047
10376	-0.031
10377	-0.291
10378	82.599
10379	-83.438
10380	16.792
10381	-17.894
10382	46.699
10383	-48.096
10384	25.972
10385	-27.590
10386	92.852
10387	-94.753
10388	66.562
10389	-68.722
10390	23.679
10391	-26.118
10392	38.467
10393	-41.156
10394	97.495
10395	-100.475
10396	11.736
10397	-14.954
10398	34.306
10399	-37.391
10400	24.068
10401	-26.299
10402	24.178
10403	-26.162
10404	48.802
10405	-50.802
10406	6.431
10407	-8.406
10408	91.008
10409	-93.008
10410	2.313
10411	-4.318
10412	97.673
10413	-99.673
10414	76.697
10415	-78.718
10416	84.819
10417	-86.819
10418	62.638
10419	-64.621
10420	5.692
10421	-7.692
10422	84.366
10423	-86.354
10424	42.217
10425	-44.217
10426	31.600
10427	-33.621
10428	88.673
10429	-90.673
10430	93.773
10431	-95.757
10432	68.577
10433	-70.577
10434	70.194
10435	-72.223
10436	93.021
10437	-95.021
10438	59.678
10439	-61.691
10440	0.434
10441	-2.434
10442	22.455
10443	-24.476
10444	17.563
10445	-19.563
10446	85.976
10447	-87.968
10448	70.923
10449	-72.923
10450	2.274
10451	-4.262
10452	32.191
10453	-34.191
10454	6.086
10455	-8.103
10456	42.799
10457	-44.832
10458	92.792
10459	-94.825
10460	74.844
10461	-76.877
10462	77.816
10463	-79.849
10464	14.036
10465	-16.069
10466	9.702
10467	-11.735
10468	25.326
10469	-27.359
10470	17.198
10471	-19.231
10472	34.171
10473	-36.204
10474	10.956
10475	-12.990
10476	95.975
10477	-98.008
10478	51.402
10479	-53.436
10480	66.898
10481	-68.931
10482	70.612
10483	-72.645
10484	52.544
10485	-54.578
10486	88.124
10487	-90.157
10488	6.149
10489	-8.183
10490	14.278
10491	-15.233
10492	47.617
10493	-48.076
10494	64.880
10495	-66.234
10496	8.038
10497	-10.897
10498	2.903
10499	-6.662
10500	79.166
10501	-84.425
10502	76.026
10503	-82.168
10504	67.718
10505	-75.656
10506	-0.031
10507	-9.127
10508	23.406
10509	-33.781
10510	11.485
10511	-23.048
10512	44.460
10513	-57.214
10514	49.576
10515	-63.547
10516	91.198
10517	-106.381
10518	3.361
10519	-20.178
10520	66.036
10521	-85.436
10522	72.402
10523	-92.402
10524	68.539
10525	-88.548
10526	33.030
10527	-53.038
10528	61.460
10529	-81.448
10530	59.509
10531	-79.509
10532	76.163
10533	-96.175
10534	62.174
10535	-82.179
10536	2.877
10537	-22.868
10538	33.038
10539	-53.046
10540	51.276
10541	-71.264
10542	50.459
10543	-70.463
10544	83.107
10545	-103.082
10546	89.545
10547	-109.537
10548	17.180
10549	-37.193
10550	7.308
10551	-27.291
10552	24.001
10553	-43.993
10554	-2.359
10555	-17.641
10556	17.672
10557	-37.676
10558	37.795
10559	-57.824
10560	48.175
10561	-68.234
10562	45.743
10563	-65.726
10564	38.510
10565	-58.476
10566	33.029
10567	-53.033
10568	2.369
10569	-22.378
10570	78.035
10571	-98.043
10572	88.091
10573	-108.107
10574	12.673
10575	-32.668
10576	39.852
10577	-59.844
10578	68.690
10579	-88.669
10580	21.035
10581	-40.994
10582	71.747
10583	-91.743
10584	21.495
10585	-41.487
10586	40.091
10587	-60.107
10588	23.870
10589	-43.903
10590	4.940
10591	-24.915
10592	17.268
10593	-37.218
10594	7.968
10595	-27.963
10596	-5.788
10597	-14.204
10598	34.759
10599	-54.743
10600	72.195
10601	-92.162
10602	82.052
10603	-102.069
10604	9.501
10605	-29.535
10606	-2.873
10607	-17.119
10608	82.226
10609	-102.209
10610	70.929
10611	-90.913
10612	-3.253
10613	-15.293
10614	33.754
10615	-50.088
10616	59.830
10617	-74.314
10618	50.877
10619	-63.911
10620	80.365
10621	-91.932
10622	50.884
10623	-60.980
10624	-1.343
10625	-7.304
10626	74.203
10627	-81.366
10628	3.359
10629	-9.059
10630	68.592
10631	-72.826
10632	31.204
10633	-33.971
10634	17.739
10635	-19.040
10636	58.471
10637	-58.313
10638	69.444
10639	-67.812
10640	84.653
10641	-82.179
10642	8.443
10643	-6.374
10644	11.051
10645	-9.043
10646	87.891
10647	-85.895
10648	26.752
10649	-24.731
10650	62.407
10651	-60.419
10652	51.095
10653	-49.074
10654	85.803
10655	-83.790
10656	59.120
10657	-57.125
10658	51.404
10659	-49.416
10660	100.752
10661	-98.744
10662	22.538
10663	-20.543
10664	32.268
10665	-30.259
10666	46.177
10667	-44.177
10668	16.256
10669	-14.244
10670	9.711
10671	-7.732
10672	19.470
10673	-17.466
10674	70.584
10675	-68.609
10676	70.021
10677	-68.029
10678	80.611
10679	-78.611
10680	29.314
10681	-27.327
10682	79.856
10683	-77.856
10684	57.761
10685	-55.778
10686	44.810
10687	-42.810
10688	67.570
10689	-65.566
10690	50.793
10691	-48.793
10692	54.665
10693	-52.636
10694	70.206
10695	-68.206
10696	9.995
10697	-8.003
10698	85.476
10699	-83.476
10700	8.891
10701	-6.866
10702	67.488
10703	-65.488
10704	11.440
10705	-9.423
10706	30.586
10707	-28.586
10708	23.013
10709	-21.000
10710	37.151
10711	-35.151
10712	43.541
10713	-41.545
10714	88.324
10715	-86.324
10716	86.706
10717	-85.413
10718	88.715
10719	-87.988
10720	16.323
10721	-15.396
10722	89.619
10723	-88.358
10724	43.279
10725	-41.802
10726	44.734
10727	-42.940
10728	91.774
10729	-89.780
10730	29.827
10731	-27.499
10732	41.149
10733	-38.609
10734	62.655
10735	-59.794
10736	41.470
10737	-38.405
10738	74.623
10739	-71.229
10740	96.943
10741	-93.341
10742	96.136
10743	-92.209
10744	90.249
10745	-85.813
10746	98.460
10747	-92.741
10748	79.734
10749	-73.738
10750	94.292
10751	-88.313
10752	70.754
10753	-64.763
10754	59.744
10755	-53.769
10756	61.898
10757	-55.902
10758	28.563
10759	-22.563
10760	15.967
10761	-9.971
10762	58.735
10763	-52.730
10764	63.933
10765	-57.929
10766	17.276
10767	-11.280
10768	18.859
10769	-12.838
10770	101.640
10771	-95.653
10772	20.497
10773	-14.485
10774	64.162
10775	-58.158
10776	49.385
10777	-43.377
10778	51.529
10779	-45.529
10780	8.953
10781	-2.953
10782	31.388
10783	-25.384
10784	43.520
10785	-37.512
10786	48.624
10787	-42.624
10788	61.695
10789	-55.695
10790	79.621
10791	-73.613
10792	26.360
10793	-20.343
10794	18.687
10795	-12.687
10796	50.032
10797	-44.032
10798	29.261
10799	-23.261
10800	48.472
10801	-42.472
10802	20.618
10803	-14.609
10804	80.785
10805	-74.769
10806	23.758
10807	-17.774
10808	69.880
10809	-63.913
10810	84.216
10811	-78.199
10812	40.295
10813	-34.261
10814	81.466
10815	-75.482
10816	48.791
10817	-42.825
10818	61.537
10819	-55.537
10820	20.611
10821	-14.611
10822	73.089
10823	-67.101
10824	93.821
10825	-87.846
10826	75.575
10827	-69.571
10828	84.441
10829	-78.433
10830	81.720
10831	-75.703
10832	39.122
10833	-33.088
10834	63.818
10835	-58.713
10836	62.434
10837	-58.889
10838	55.919
10839	-53.879
10840	47.178
10841	-46.338
10842	88.132
10843	-88.496
10844	17.156
10845	-18.695
10846	92.894
10847	-95.662
10848	81.780
10849	-85.744
10850	0.684
10851	-5.848
10852	82.525
10853	-88.872
10854	18.489
10855	-26.036
10856	6.306
10857	-15.082
10858	87.270
10859	-97.230
10860	13.209
10861	-24.386
10862	23.798
10863	-35.741
10864	0.192
10865	-12.193
10866	86.205
10867	-98.225
10868	8.444
10869	-20.436
10870	47.770
10871	-59.778
10872	65.701
10873	-77.689
10874	35.295
10875	-47.312
10876	30.434
10877	-42.421
10878	49.235
10879	-61.223
10880	64.789
10881	-76.806
10882	20.488
10883	-32.513
10884	43.791
10885	-55.782
10886	90.611
10887	-102.602
10888	86.560
10889	-98.560
10890	62.352
10891	-74.331
10892	52.975
10893	-64.988
10894	-2.858
10895	-9.167
10896	48.553
10897	-60.557
10898	83.049
10899	-95.049
10900	31.350
10901	-43.350
10902	7.071
10903	-19.083
10904	92.970
10905	-104.995
10906	3.916
10907	-15.925
10908	61.574
10909	-73.590
10910	69.801
10911	-81.793
10912	40.328
10913	-52.311
10914	30.784
10915	-42.792
10916	-4.637
10917	-7.380
10918	89.153
10919	-101.149
10920	61.678
10921	-73.670
10922	81.108
10923	-93.108
10924	88.516
10925	-100.516
10926	67.395
10927	-79.386
10928	22.846
10929	-34.830
10930	71.938
10931	-83.942
10932	34.876
10933	-46.884
10934	43.002
10935	-55.019
10936	58.283
10937	-70.317
10938	54.656
10939	-66.635
10940	75.100
10941	-87.058
10942	10.779
10943	-22.799
10944	43.164
10945	-55.206
10946	86.598
10947	-98.618
10948	43.203
10949	-55.245
10950	-4.819
10951	-6.151
10952	2.780
10953	-12.837
10954	29.518
10955	-39.891
10956	42.495
10957	-53.351
10958	50.346
10959	-61.486
10960	49.731
10961	-61.388
10962	47.014
10963	-58.983
10964	-3.956
10965	-8.500
10966	50.996
10967	-63.760
10968	51.323
10969	-64.580
10970	30.019
10971	-43.588
10972	23.933
10973	-37.990
10974	6.650
10975	-21.023
10976	-2.443
10977	-12.413
10978	68.773
10979	-84.371
10980	65.843
10981	-83.403
10982	14.436
10983	-32.432
10984	35.146
10985	-53.138
10986	53.802
10987	-71.810
10988	45.791
10989	-63.800
10990	36.723
10991	-54.748
10992	56.434
10993	-74.413
10994	49.300
10995	-67.300
10996	48.541
10997	-66.545
10998	0.381
10999	-18.393
11000	33.626
11001	-51.638
11002	30.216
11003	-48.233
11004	20.918
11005	-38.893
11006	56.401
11007	-74.401
11008	7.559
11009	-25.588
11010	17.075
11011	-35.133
11012	0.752
11013	-18.739
11014	41.297
11015	-59.272
11016	48.536
11017	-66.523
11018	23.126
11019	-41.101
11020	1.604
11021	-19.588
11022	53.731
11023	-71.697
11024	83.966
11025	-101.970
11026	22.303
11027	-40.311
11028	6.232
11029	-24.207
11030	38.020
11031	-55.970
11032	66.716
11033	-84.720
11034	17.791
11035	-35.799
11036	82.737
11037	-100.716
11038	62.735
11039	-80.694
11040	31.392
11041	-49.400
11042	51.451
11043	-69.468
11044	44.689
11045	-62.680
11046	81.872
11047	-99.856
11048	35.043
11049	-53.018
11050	55.990
11051	-73.940
11052	76.327
11053	-93.040
11054	65.376
11055	-81.635
11056	29.824
11057	-40.850
11058	68.234
11059	-76.310
11060	70.172
11061	-75.314
11062	27.646
11063	-29.859
11064	31.179
11065	-30.434
11066	97.450
11067	-93.796
11068	52.342
11069	-45.751
11070	77.999
11071	-68.487
11072	77.537
11073	-65.071
11074	19.729
11075	-4.342
11076	16.032
11077	2.280
11078	18.029
11079	3.220
11080	35.619
11081	-12.049
11082	28.082
11083	-3.334
11084	97.278
11085	-71.571
11086	44.714
11087	-18.698
11088	27.489
11089	-1.502
11090	72.904
11091	-46.879
11092	13.483
11093	12.521
11094	79.728
11095	-53.732
11096	72.918
11097	-46.926
11098	71.064
11099	-45.051
11100	56.555
11101	-30.555
11102	61.668
11103	-35.655
11104	52.305
11105	-26.300
11106	25.437
11107	0.571
11108	22.018
11109	3.965
11110	101.411
11111	-75.395
11112	34.318
11113	-8.322
11114	22.530
11115	3.470
11116	91.519
11117	-65.511
11118	90.760
11119	-64.743
11120	75.596
11121	-49.612
11122	48.738
11123	-22.730
11124	31.976
11125	-5.976
11126	22.738
11127	3.279
11128	27.970
11129	-1.970
11130	34.548
11131	-8.544
11132	37.964
11133	-11.964
11134	83.511
11135	-57.498
11136	63.452
11137	-37.452
11138	36.892
11139	-10.863
11140	99.562
11141	-73.562
11142	87.285
11143	-61.277
11144	100.067
11145	-74.067
11146	30.518
11147	-4.535
11148	47.676
11149	-21.676
11150	88.301
11151	-62.284
11152	59.820
11153	-33.820
11154	108.207
11155	-82.207
11156	108.683
11157	-82.683
11158	50.376
11159	-24.434
11160	33.674
11161	-8.826
11162	63.675
11163	-41.724
11164	84.402
11165	-67.857
11166	75.124
11167	-61.895
11168	20.009
11169	-10.151
11170	49.530
11171	-42.993
11172	67.004
11173	-63.804
11174	13.682
11175	-13.779
11176	8.606
11177	-12.040
11178	29.575
11179	-36.384
11180	64.122
11181	-74.240
11182	8.056
11183	-21.481
11184	89.936
11185	-106.703
11186	58.651
11187	-78.764
11188	8.628
11189	-31.200
11190	-10.549
11191	-12.873
11192	64.607
11193	-88.594
11194	25.308
11195	-49.312
11196	21.954
11197	-45.958
11198	83.339
11199	-107.322
11200	43.976
11201	-67.971
11202	40.641
11203	-64.624
11204	34.260
11205	-58.273
11206	9.214
11207	-33.231
11208	27.000
11209	-50.996
11210	6.040
11211	-30.053
11212	38.604
11213	-62.617
11214	27.799
11215	-51.803
11216	25.659
11217	-49.672
11218	8.351
11219	-32.338
11220	0.466
11221	-24.470
11222	25.646
11223	-49.654
11224	64.066
11225	-88.079
11226	28.720
11227	-52.724
11228	45.178
11229	-69.191
11230	19.566
11231	-43.566
11232	29.463
11233	-53.454
11234	68.619
11235	-92.619
11236	66.463
11237	-90.468
11238	10.730
11239	-34.730
11240	-4.701
11241	-19.295
11242	86.849
11243	-110.849
11244	-6.759
11245	-17.266
11246	64.458
11247	-88.458
11248	21.549
11249	-45.549
11250	31.311
11251	-55.311
11252	87.219
11253	-111.235
11254	24.295
11255	-48.295
11256	47.904
11257	-71.920
11258	31.527
11259	-55.527
11260	-8.644
11261	-15.351
11262	69.407
11263	-93.407
11264	39.795
11265	-62.144
11266	56.003
11267	-76.283
11268	41.482
11269	-61.183
11270	66.099
11271	-84.566
11272	13.362
11273	-31.029
11274	5.941
11275	-22.813
11276	56.842
11277	-72.910
11278	11.789
11279	-27.078
11280	80.651
11281	-95.127
11282	34.739
11283	-48.402
11284	25.509
11285	-38.402
11286	84.626
11287	-96.706
11288	70.623
11289	-81.886
11290	34.576
11291	-45.035
11292	-4.898
11293	-5.499
11294	47.851
11295	-59.563
11296	4.674
11297	-16.649
11298	-3.775
11299	-8.212
11300	76.778
11301	-88.795
